CustomerID,LastPurchaseDate,Frequency,Monetary,TotalTransactions,AvgTransactionValue,Country,Region,Recency,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment,Historical_CLV,Predicted_CLV
13313,2025-01-03 10:00:00,1,307.30000000000007,17,18.0764705882353,United Kingdom,London,56,2,1,2,212,5,About To Sleep,307.30000000000007,14.46117647058824
12957,2025-01-03 12:18:00,1,413.68000000000006,29,14.264827586206899,United Kingdom,North West,56,2,1,3,213,6,About To Sleep,413.68000000000006,11.411862068965519
18198,2025-02-23 15:12:00,3,907.3200000000002,36,25.203333333333337,United Kingdom,London,5,5,5,4,554,14,Champions,907.3200000000002,151.22000000000003
13593,2025-01-06 16:32:00,1,559.8499999999999,39,14.355128205128203,United Kingdom,South East,53,2,1,4,214,7,About To Sleep,559.8499999999999,11.484102564102564
14761,2025-01-08 12:03:00,1,97.5,7,13.928571428571429,United Kingdom,London,51,2,1,1,211,4,About To Sleep,97.5,11.142857142857144
16350,2025-01-09 09:44:00,1,376.6999999999999,22,17.122727272727268,United Kingdom,South East,50,2,1,3,213,6,About To Sleep,376.6999999999999,13.698181818181816
18171,2025-01-09 09:55:00,1,240.45000000000002,15,16.03,United Kingdom,North West,50,2,1,2,212,5,About To Sleep,240.45000000000002,12.824000000000002
14321,2025-01-09 11:35:00,1,326.81999999999994,29,11.26965517241379,United Kingdom,East of England,50,2,1,3,213,6,About To Sleep,326.81999999999994,9.015724137931032
15346,2025-01-10 11:18:00,1,252.42000000000004,17,14.84823529411765,United Kingdom,South East,49,2,1,2,212,5,About To Sleep,252.42000000000004,11.87858823529412
18095,2025-01-30 12:50:00,2,580.05,21,27.62142857142857,United Kingdom,West Midlands,29,3,4,4,344,11,Loyal Customers,580.05,66.29142857142857
15569,2025-01-10 13:26:00,1,288.5,7,41.214285714285715,United Kingdom,North East,49,2,1,2,212,5,About To Sleep,288.5,32.971428571428575
15939,2025-02-24 14:51:00,4,1364.1,21,64.95714285714286,United Kingdom,South West,4,5,5,5,555,15,Champions,1364.1,519.6571428571428
13284,2025-01-12 09:23:00,1,201.19,13,15.476153846153846,United Kingdom,South East,47,2,1,2,212,5,About To Sleep,201.19,12.380923076923077
13993,2025-02-22 12:25:00,2,822.8500000000001,38,21.653947368421058,United Kingdom,West Midlands,6,5,4,4,544,13,Champions,822.8500000000001,86.61578947368423
15687,2025-02-22 13:45:00,3,1032.5500000000002,62,16.654032258064518,United Kingdom,North West,6,5,5,5,555,15,Champions,1032.5500000000002,99.92419354838711
15213,2025-01-24 12:21:00,2,328.34999999999997,24,13.681249999999999,United Kingdom,South East,35,3,4,3,343,10,Loyal Customers,328.34999999999997,32.834999999999994
13782,2025-01-15 11:08:00,1,191.94,36,5.331666666666667,United Kingdom,West Midlands,44,2,1,2,212,5,About To Sleep,191.94,4.265333333333333
14976,2025-01-16 11:09:00,1,155.95,16,9.746875,United Kingdom,London,43,2,1,1,211,4,About To Sleep,155.95,7.797499999999999
17988,2025-01-16 11:59:00,1,64.99000000000001,13,4.99923076923077,United Kingdom,North West,43,2,1,1,211,4,About To Sleep,64.99000000000001,3.9993846153846158
13008,2025-01-19 14:24:00,1,229.47000000000003,14,16.39071428571429,United Kingdom,London,40,3,1,2,312,6,About To Sleep,229.47000000000003,19.668857142857146
14770,2025-01-19 15:00:00,1,278.59999999999997,17,16.388235294117646,United Kingdom,South West,40,3,1,2,312,6,About To Sleep,278.59999999999997,19.665882352941175
16387,2025-01-20 11:34:00,1,94.36,4,23.59,United Kingdom,South East,39,3,1,1,311,5,About To Sleep,94.36,28.308
12916,2025-01-22 10:43:00,1,847.85,40,21.19625,United Kingdom,North West,37,3,1,4,314,8,About To Sleep,847.85,25.435499999999998
13551,2025-01-23 14:46:00,1,91.80000000000001,4,22.950000000000003,United Kingdom,London,36,3,1,1,311,5,About To Sleep,91.80000000000001,27.540000000000003
14130,2025-01-23 16:05:00,1,483.85999999999996,67,7.221791044776118,United Kingdom,South East,36,3,1,3,313,7,About To Sleep,483.85999999999996,8.666149253731342
13158,2025-01-24 09:58:00,1,256.40999999999997,19,13.495263157894735,United Kingdom,London,35,3,1,2,312,6,About To Sleep,256.40999999999997,16.19431578947368
13002,2025-01-24 15:18:00,1,120.94999999999999,7,17.27857142857143,United Kingdom,East of England,35,3,1,1,311,5,About To Sleep,120.94999999999999,20.734285714285715
14049,2025-01-25 11:27:00,1,1031.8300000000002,110,9.380272727272729,United Kingdom,London,34,3,1,5,315,9,About To Sleep,1031.8300000000002,11.256327272727274
15812,2025-01-25 12:12:00,1,244.8,2,122.4,United Kingdom,North West,34,3,1,2,312,6,About To Sleep,244.8,146.88
16124,2025-01-25 14:45:00,1,249.0,11,22.636363636363637,United Kingdom,East Midlands,34,3,1,2,312,6,About To Sleep,249.0,27.163636363636364
17431,2025-01-29 14:36:00,1,403.30000000000007,43,9.379069767441862,United Kingdom,East of England,30,3,1,3,313,7,About To Sleep,403.30000000000007,11.254883720930234
17463,2025-01-29 15:48:00,1,709.51,94,7.547978723404255,United Kingdom,London,30,3,1,4,314,8,About To Sleep,709.51,9.057574468085106
17314,2025-01-31 10:15:00,2,566.2,26,21.77692307692308,United Kingdom,East of England,28,3,4,4,344,11,Loyal Customers,566.2,52.26461538461539
17147,2025-01-31 09:36:00,1,409.5,18,22.75,United Kingdom,North West,28,3,1,3,313,7,About To Sleep,409.5,27.3
18202,2025-01-31 13:36:00,1,485.73,23,21.118695652173916,United Kingdom,South East,28,3,1,3,313,7,About To Sleep,485.73,25.3424347826087
15981,2025-01-31 13:50:00,1,270.0,4,67.5,United Kingdom,South East,28,3,1,2,312,6,About To Sleep,270.0,81.0
14457,2025-02-01 09:39:00,1,113.64,4,28.41,United Kingdom,London,27,3,1,1,311,5,About To Sleep,113.64,34.092
17560,2025-02-01 11:14:00,1,162.1,4,40.525,United Kingdom,North East,27,3,1,1,311,5,About To Sleep,162.1,48.629999999999995
16156,2025-02-01 12:02:00,1,303.84000000000003,18,16.880000000000003,United Kingdom,South East,27,3,1,2,312,6,About To Sleep,303.84000000000003,20.256000000000004
14127,2025-02-01 12:26:00,1,314.63,20,15.7315,United Kingdom,East of England,27,3,1,3,313,7,About To Sleep,314.63,18.8778
12990,2025-02-01 15:39:00,1,97.5,3,32.5,United Kingdom,London,27,3,1,1,311,5,About To Sleep,97.5,39.0
16405,2025-02-09 15:24:00,2,167.25,5,33.45,United Kingdom,West Midlands,19,4,4,1,441,9,Lost,167.25,107.04000000000002
13865,2025-02-22 12:04:00,1,123.30000000000001,7,17.614285714285717,United Kingdom,East of England,6,5,1,1,511,7,New Customers,123.30000000000001,35.228571428571435
14289,2025-02-22 12:33:00,1,322.24,19,16.96,United Kingdom,East Midlands,6,5,1,3,513,9,New Customers,322.24,33.92
16208,2025-02-22 13:37:00,1,497.59,40,12.43975,United Kingdom,North West,6,5,1,3,513,9,New Customers,497.59,24.8795
17171,2025-02-22 16:37:00,1,224.90999999999997,16,14.056874999999998,United Kingdom,North East,6,5,1,2,512,8,New Customers,224.90999999999997,28.113749999999996
17867,2025-02-23 12:25:00,1,25.5,1,25.5,United Kingdom,South East,5,5,1,1,511,7,New Customers,25.5,51.0
16838,2025-02-23 15:01:00,1,392.12000000000006,14,28.008571428571432,United Kingdom,London,5,5,1,3,513,9,New Customers,392.12000000000006,56.017142857142865
17462,2025-02-27 17:01:00,1,463.41,14,33.10071428571429,United Kingdom,Scotland,1,5,1,3,513,9,New Customers,463.41,66.20142857142858
14911,2025-02-17 11:36:00,23,14338.60000000001,505,28.39326732673269,EIRE,International,11,5,5,5,555,15,Champions,14338.60000000001,1306.0902970297038
12738,2024-12-01 18:27:00,1,155.35,11,14.122727272727273,Germany,International,88,1,1,1,111,3,Hibernating,155.35,5.649090909090909
12725,2024-12-02 15:45:00,1,427.79999999999995,24,17.825,Italy,International,88,1,1,3,113,5,Hibernating,427.79999999999995,7.13
12472,2025-01-25 12:27:00,2,2456.6600000000008,112,21.93446428571429,Germany,International,34,3,4,5,345,12,Loyal Customers,2456.6600000000008,52.6427142857143
12683,2025-01-16 15:17:00,3,1795.2200000000003,75,23.93626666666667,France,International,43,2,5,5,255,12,About To Sleep,1795.2200000000003,57.44704000000001
12471,2025-02-22 15:53:00,7,5963.509999999996,113,52.77442477876102,Germany,International,6,5,5,5,555,15,Champions,5963.509999999996,738.8419469026543
12785,2024-12-09 13:48:00,1,311.95,14,22.282142857142855,Portugal,International,81,1,1,2,112,4,Hibernating,311.95,8.912857142857142
12417,2025-01-24 09:11:00,2,614.7800000000001,27,22.769629629629634,Belgium,International,35,3,4,4,344,11,Loyal Customers,614.7800000000001,54.64711111111112
14016,2024-12-16 14:21:00,1,753.74,39,19.326666666666668,EIRE,International,74,2,1,4,214,7,About To Sleep,753.74,15.461333333333336
12735,2025-01-27 13:37:00,2,779.5699999999998,43,18.129534883720925,France,International,32,3,4,4,344,11,Loyal Customers,779.5699999999998,43.51088372093022
12539,2025-01-26 11:05:00,2,3431.699999999999,186,18.449999999999996,Spain,International,33,3,4,5,345,12,Loyal Customers,3431.699999999999,44.27999999999999
12643,2025-01-10 11:48:00,1,871.1999999999999,2,435.59999999999997,France,International,49,2,1,4,214,7,About To Sleep,871.1999999999999,348.48
12728,2025-02-27 14:42:00,2,453.25999999999993,25,18.130399999999998,France,International,1,5,4,3,543,12,Loyal Customers,453.25999999999993,72.52159999999999
12672,2025-01-13 09:20:00,1,225.9,10,22.59,France,International,46,2,1,2,212,5,About To Sleep,225.9,18.072
16771,2025-02-01 14:37:00,2,951.6200000000003,105,9.063047619047623,United Kingdom,South East,27,3,4,5,345,12,Loyal Customers,951.6200000000003,21.751314285714294
13368,2025-01-05 12:32:00,1,35.400000000000006,1,35.400000000000006,United Kingdom,North West,54,2,1,1,211,4,About To Sleep,35.400000000000006,28.320000000000007
18233,2025-01-17 08:44:00,1,440.0,1,440.0,United Kingdom,North West,42,2,1,3,213,6,About To Sleep,440.0,352.0
14428,2025-01-17 16:39:00,1,203.54999999999998,24,8.48125,United Kingdom,London,42,2,1,2,212,5,About To Sleep,203.54999999999998,6.785
15938,2025-01-19 10:11:00,1,74.9,5,14.98,United Kingdom,London,40,3,1,1,311,5,About To Sleep,74.9,17.976
14662,2025-01-26 17:41:00,1,101.05000000000004,24,4.210416666666668,United Kingdom,London,32,3,1,1,311,5,About To Sleep,101.05000000000004,5.052500000000001
14659,2025-02-14 12:05:00,2,774.9700000000003,64,12.108906250000004,United Kingdom,East Midlands,14,4,4,4,444,12,Champions,774.9700000000003,38.748500000000014
14805,2025-01-29 10:43:00,1,109.25,19,5.75,United Kingdom,London,30,3,1,1,311,5,About To Sleep,109.25,6.8999999999999995
16897,2025-02-12 15:02:00,2,289.7800000000001,37,7.831891891891894,United Kingdom,London,16,4,4,2,442,10,Potential Loyalist,289.7800000000001,25.062054054054062
13911,2025-02-13 14:13:00,2,559.27,40,13.98175,United Kingdom,West Midlands,15,4,4,4,444,12,Champions,559.27,44.741600000000005
17105,2025-02-05 14:46:00,1,319.4,38,8.405263157894737,United Kingdom,East of England,23,4,1,3,413,8,New Customers,319.4,13.44842105263158
16332,2025-02-06 14:16:00,1,122.30000000000001,11,11.118181818181819,United Kingdom,West Midlands,22,4,1,1,411,6,New Customers,122.30000000000001,17.789090909090913
16951,2025-02-07 14:58:00,1,1053.7900000000009,70,15.05414285714287,United Kingdom,South East,21,4,1,5,415,10,New Customers,1053.7900000000009,24.08662857142859
17083,2025-02-16 11:46:00,2,996.0199999999998,34,29.294705882352932,United Kingdom,London,12,4,4,5,445,13,Champions,996.0199999999998,93.7430588235294
12857,2025-02-09 12:32:00,1,801.6,34,23.576470588235296,United Kingdom,South East,19,4,1,4,414,9,New Customers,801.6,37.722352941176474
16434,2025-02-12 12:17:00,1,401.0,26,15.423076923076923,United Kingdom,East of England,16,4,1,3,413,8,New Customers,401.0,24.676923076923078
13381,2025-02-13 10:10:00,1,416.10999999999996,24,17.337916666666665,United Kingdom,South East,15,4,1,3,413,8,New Customers,416.10999999999996,27.740666666666666
15236,2025-02-13 10:52:00,1,321.05,15,21.403333333333332,United Kingdom,London,15,4,1,3,413,8,New Customers,321.05,34.245333333333335
12993,2025-02-13 14:29:00,1,102.89999999999999,8,12.862499999999999,United Kingdom,Wales,15,4,1,1,411,6,New Customers,102.89999999999999,20.58
16431,2025-02-14 14:08:00,2,343.93,50,6.8786000000000005,United Kingdom,North West,14,4,4,3,443,11,Loyal Customers,343.93,22.011520000000004
16073,2025-02-14 15:41:00,1,122.39999999999999,1,122.39999999999999,United Kingdom,South East,14,4,1,1,411,6,New Customers,122.39999999999999,195.84
15670,2025-02-15 10:50:00,1,173.05,12,14.420833333333334,United Kingdom,West Midlands,13,4,1,1,411,6,New Customers,173.05,23.073333333333338
17422,2025-02-15 14:44:00,1,321.25,17,18.897058823529413,United Kingdom,London,13,4,1,3,413,8,New Customers,321.25,30.23529411764706
14211,2025-02-27 09:33:00,2,465.1,25,18.604,United Kingdom,East of England,1,5,4,3,543,12,Loyal Customers,465.1,74.416
13951,2025-02-17 15:21:00,1,212.56,12,17.713333333333335,United Kingdom,London,11,5,1,2,512,8,New Customers,212.56,35.42666666666667
13744,2025-02-19 14:08:00,1,893.1600000000002,53,16.852075471698118,United Kingdom,South East,9,5,1,4,514,10,New Customers,893.1600000000002,33.704150943396236
17323,2025-02-19 14:38:00,1,141.69000000000003,32,4.427812500000001,United Kingdom,Scotland,9,5,1,1,511,7,New Customers,141.69000000000003,8.855625000000002
16573,2025-02-21 15:14:00,1,292.62999999999994,16,18.289374999999996,United Kingdom,West Midlands,7,5,1,2,512,8,New Customers,292.62999999999994,36.57874999999999
15712,2025-02-24 11:32:00,1,299.8,18,16.655555555555555,United Kingdom,East of England,4,5,1,2,512,8,New Customers,299.8,33.31111111111111
14470,2025-02-24 11:56:00,1,297.64,35,8.504,United Kingdom,North West,4,5,1,2,512,8,New Customers,297.64,17.008
13666,2025-02-24 13:08:00,2,64.05000000000001,8,8.006250000000001,United Kingdom,London,4,5,4,1,541,10,Lost,64.05000000000001,32.025000000000006
13261,2025-02-26 10:41:00,1,845.1,8,105.6375,United Kingdom,West Midlands,2,5,1,4,514,10,New Customers,845.1,211.275
13630,2025-02-26 12:49:00,1,299.14000000000004,13,23.010769230769235,United Kingdom,South East,2,5,1,2,512,8,New Customers,299.14000000000004,46.02153846153847
16668,2025-02-27 12:46:00,1,50.76,3,16.919999999999998,United Kingdom,South East,1,5,1,1,511,7,New Customers,50.76,33.839999999999996
14439,2025-01-23 11:39:00,1,2661.24,32,83.16375,Greece,International,36,3,1,5,315,9,About To Sleep,2661.24,99.7965
12421,2025-01-23 15:09:00,1,157.45000000000002,11,14.313636363636364,Spain,International,36,3,1,1,311,5,About To Sleep,157.45000000000002,17.176363636363636
12477,2025-02-10 12:45:00,1,2355.9500000000003,52,45.306730769230775,Germany,International,18,4,1,5,415,10,New Customers,2355.9500000000003,72.49076923076925
12455,2025-02-16 17:05:00,2,1698.8999999999996,42,40.44999999999999,Cyprus,International,11,5,4,5,545,14,Champions,1698.8999999999996,161.79999999999995
12714,2025-02-17 10:53:00,1,968.3,53,18.269811320754716,France,International,11,5,1,5,515,11,New Customers,968.3,36.53962264150943
12598,2025-02-27 11:58:00,1,720.8600000000001,26,27.72538461538462,France,International,1,5,1,4,514,10,New Customers,720.8600000000001,55.45076923076924
13748,2024-11-30 09:00:00,1,204.0,1,204.0,United Kingdom,East of England,90,1,1,2,112,4,Hibernating,204.0,81.60000000000001
17809,2025-02-10 09:11:00,4,1861.7,17,109.51176470588236,United Kingdom,Yorkshire,18,4,5,5,455,14,Champions,1861.7,700.8752941176472
13408,2025-02-14 10:45:00,9,5664.919999999997,86,65.87116279069764,United Kingdom,London,14,4,5,5,455,14,Champions,5664.919999999997,948.544744186046
16218,2024-11-30 11:29:00,1,471.29999999999995,28,16.832142857142856,United Kingdom,South East,90,1,1,3,113,5,Hibernating,471.29999999999995,6.732857142857142
17908,2024-11-30 11:45:00,1,243.2799999999999,58,4.194482758620688,United Kingdom,Yorkshire,90,1,1,2,112,4,Hibernating,243.2799999999999,1.6777931034482751
12838,2024-11-30 11:57:00,1,390.78999999999985,59,6.623559322033896,United Kingdom,East Midlands,90,1,1,3,113,5,Hibernating,390.78999999999985,2.6494237288135585
16583,2024-11-30 12:03:00,1,233.45000000000002,14,16.675,United Kingdom,South East,90,1,1,2,112,4,Hibernating,233.45000000000002,6.670000000000001
18085,2025-01-12 15:17:00,2,689.95,29,23.79137931034483,United Kingdom,West Midlands,47,2,4,4,244,10,About To Sleep,689.95,38.066206896551726
13758,2025-01-08 11:41:00,3,1141.25,33,34.583333333333336,United Kingdom,Northern Ireland,51,2,5,5,255,12,About To Sleep,1141.25,83.0
15350,2024-11-30 13:33:00,1,115.65,5,23.130000000000003,United Kingdom,London,90,1,1,1,111,3,Hibernating,115.65,9.252
12921,2025-02-27 13:09:00,7,3173.379999999998,169,18.777396449704128,United Kingdom,East of England,1,5,5,5,555,15,Champions,3173.379999999998,262.8835502958578
14696,2025-01-17 12:09:00,2,588.25,34,17.301470588235293,United Kingdom,Yorkshire,42,2,4,4,244,10,About To Sleep,588.25,27.68235294117647
12947,2025-01-06 09:40:00,2,605.6999999999998,33,18.35454545454545,United Kingdom,West Midlands,53,2,4,4,244,10,About To Sleep,605.6999999999998,29.36727272727272
14606,2025-02-26 14:26:00,26,3923.2299999999886,730,5.374287671232861,United Kingdom,West Midlands,2,5,5,5,555,15,Champions,3923.2299999999886,279.4629589041088
13715,2025-01-04 12:15:00,4,941.8499999999996,97,9.709793814432985,United Kingdom,Wales,55,2,5,5,255,12,About To Sleep,941.8499999999996,31.071340206185553
13418,2024-12-14 13:50:00,5,1579.6199999999997,49,32.23714285714285,United Kingdom,West Midlands,76,2,5,5,255,12,About To Sleep,1579.6199999999997,128.9485714285714
14388,2024-12-01 11:02:00,1,312.79999999999995,21,14.895238095238094,United Kingdom,North West,89,1,1,3,113,5,Hibernating,312.79999999999995,5.958095238095238
15260,2024-12-01 12:09:00,2,420.5,17,24.735294117647058,United Kingdom,South East,89,1,4,3,143,8,At Risk,420.5,19.788235294117648
14060,2025-02-21 12:13:00,6,1931.459999999999,56,34.49035714285712,United Kingdom,North West,7,5,5,5,555,15,Champions,1931.459999999999,413.88428571428545
15738,2025-02-26 11:31:00,4,1285.1399999999999,50,25.702799999999996,United Kingdom,East Midlands,2,5,5,5,555,15,Champions,1285.1399999999999,205.62239999999997
17381,2025-02-16 15:40:00,8,5853.46,26,225.1330769230769,United Kingdom,London,12,4,5,5,455,14,Champions,5853.46,2881.7033846153845
14466,2025-02-03 09:56:00,2,703.25,17,41.36764705882353,United Kingdom,East Midlands,25,4,4,4,444,12,Champions,703.25,132.3764705882353
14449,2024-12-01 14:09:00,1,210.24,50,4.2048000000000005,United Kingdom,South West,89,1,1,2,112,4,Hibernating,210.24,1.6819200000000003
17838,2025-02-19 13:52:00,3,1687.7000000000005,77,21.918181818181825,United Kingdom,East of England,9,5,5,5,555,15,Champions,1687.7000000000005,131.50909090909096
14031,2025-01-18 16:19:00,5,3994.4600000000005,50,79.88920000000002,United Kingdom,South East,41,3,5,5,355,13,Loyal Customers,3994.4600000000005,479.3352000000001
17659,2025-02-13 12:13:00,3,474.94999999999993,23,20.65,United Kingdom,West Midlands,15,4,5,3,453,12,Loyal Customers,474.94999999999993,99.12
13011,2024-12-01 17:22:00,1,50.550000000000004,3,16.85,United Kingdom,London,88,1,1,1,111,3,Hibernating,50.550000000000004,6.740000000000001
15093,2025-02-24 13:56:00,3,2603.209999999999,66,39.442575757575746,United Kingdom,East of England,4,5,5,5,555,15,Champions,2603.209999999999,236.65545454545446
14083,2024-12-19 15:26:00,3,459.8899999999999,95,4.840947368421051,United Kingdom,East of England,71,2,5,3,253,10,About To Sleep,459.8899999999999,11.618273684210521
16013,2025-02-10 11:31:00,12,6096.2,18,338.67777777777775,United Kingdom,London,18,4,5,5,455,14,Champions,6096.2,6502.613333333334
17787,2025-02-07 11:36:00,3,1716.17,119,14.421596638655462,United Kingdom,West Midlands,21,4,5,5,455,14,Champions,1716.17,69.22366386554623
15769,2025-02-13 09:57:00,4,7783.679999999999,21,370.65142857142854,United Kingdom,London,15,4,5,5,455,14,Champions,7783.679999999999,2372.1691428571426
16455,2024-12-12 17:03:00,3,531.9799999999999,30,17.732666666666663,United Kingdom,London,77,1,5,4,154,10,At Risk,531.9799999999999,21.2792
15465,2025-02-19 10:28:00,6,2576.41,34,75.77676470588234,United Kingdom,Yorkshire,9,5,5,5,555,15,Champions,2576.41,909.3211764705882
13089,2025-02-22 12:18:00,24,15557.620000000026,447,34.80451901566001,United Kingdom,South East,6,5,5,5,555,15,Champions,15557.620000000026,1670.6169127516805
18055,2025-02-20 12:53:00,5,2394.0299999999997,113,21.186106194690264,United Kingdom,West Midlands,8,5,5,5,555,15,Champions,2394.0299999999997,211.86106194690265
15716,2024-12-04 12:26:00,1,547.1,38,14.397368421052633,United Kingdom,North West,86,1,1,4,114,6,Hibernating,547.1,5.758947368421054
17059,2024-12-04 12:35:00,1,722.3599999999993,117,6.174017094017088,United Kingdom,East of England,86,1,1,4,114,6,Hibernating,722.3599999999993,2.4696068376068356
17026,2024-12-04 12:47:00,1,33.15,3,11.049999999999999,United Kingdom,South West,86,1,1,1,111,3,Hibernating,33.15,4.42
15570,2025-02-27 14:59:00,6,1984.090000000001,176,11.273238636363642,United Kingdom,East of England,1,5,5,5,555,15,Champions,1984.090000000001,135.2788636363637
16393,2025-02-17 11:56:00,3,505.5999999999999,52,9.72307692307692,United Kingdom,South East,11,5,5,3,553,13,Loyal Customers,505.5999999999999,58.33846153846152
15889,2024-12-04 15:12:00,1,297.9199999999999,66,4.513939393939393,United Kingdom,East of England,86,1,1,2,112,4,Hibernating,297.9199999999999,1.8055757575757572
17965,2025-01-27 12:28:00,4,746.35,92,8.1125,United Kingdom,London,32,3,5,4,354,12,Loyal Customers,746.35,38.940000000000005
14293,2025-02-06 15:47:00,2,508.0199999999998,22,23.091818181818173,United Kingdom,London,22,4,4,3,443,11,Loyal Customers,508.0199999999998,73.89381818181816
17674,2024-12-05 10:20:00,1,300.66,11,27.332727272727276,United Kingdom,Scotland,85,1,1,2,112,4,Hibernating,300.66,10.933090909090911
14189,2025-02-23 12:22:00,4,1165.49,61,19.106393442622952,United Kingdom,London,5,5,5,5,555,15,Champions,1165.49,152.85114754098362
17191,2024-12-05 14:46:00,3,510.1100000000001,72,7.084861111111113,United Kingdom,London,85,1,5,3,153,9,At Risk,510.1100000000001,8.501833333333336
14409,2025-01-24 11:18:00,3,666.1,13,51.23846153846154,United Kingdom,East of England,35,3,5,4,354,12,Loyal Customers,666.1,184.45846153846156
13564,2024-12-19 16:50:00,2,1198.3800000000006,82,14.614390243902445,United Kingdom,London,71,2,4,5,245,11,About To Sleep,1198.3800000000006,23.383024390243914
17091,2025-01-18 10:49:00,2,888.1500000000001,50,17.763,United Kingdom,North West,41,3,4,4,344,11,Loyal Customers,888.1500000000001,42.6312
17491,2025-01-17 11:30:00,2,632.9200000000001,13,48.68615384615385,United Kingdom,West Midlands,42,2,4,4,244,10,About To Sleep,632.9200000000001,77.89784615384616
16221,2024-12-06 13:13:00,1,166.74,12,13.895000000000001,United Kingdom,London,84,1,1,1,111,3,Hibernating,166.74,5.558000000000001
15965,2024-12-06 13:18:00,1,156.19000000000003,16,9.761875000000002,United Kingdom,East of England,84,1,1,1,111,3,Hibernating,156.19000000000003,3.904750000000001
17419,2025-02-16 17:34:00,4,1037.47,51,20.342549019607844,United Kingdom,North West,11,5,5,5,555,15,Champions,1037.47,162.74039215686275
13807,2024-12-06 15:48:00,1,112.6,7,16.085714285714285,United Kingdom,South West,84,1,1,1,111,3,Hibernating,112.6,6.434285714285714
18102,2025-02-06 15:37:00,4,3972.6900000000005,9,441.4100000000001,United Kingdom,West Midlands,22,4,5,5,455,14,Champions,3972.6900000000005,2825.024000000001
14744,2025-02-14 11:33:00,5,928.03,17,54.589999999999996,United Kingdom,Wales,14,4,5,4,454,13,Champions,928.03,436.72
15529,2025-01-19 12:16:00,3,570.8899999999998,76,7.511710526315786,United Kingdom,South East,40,3,5,4,354,12,Loyal Customers,570.8899999999998,27.042157894736828
16016,2024-12-07 12:36:00,1,382.2699999999999,69,5.540144927536231,United Kingdom,West Midlands,83,1,1,3,113,5,Hibernating,382.2699999999999,2.2160579710144925
13113,2025-02-21 13:18:00,5,2602.83,65,40.04353846153846,United Kingdom,South West,7,5,5,5,555,15,Champions,2602.83,400.4353846153846
14766,2024-12-07 15:33:00,1,180.4,6,30.066666666666666,United Kingdom,West Midlands,83,1,1,1,111,3,Hibernating,180.4,12.026666666666667
16717,2024-12-07 16:48:00,1,307.25,15,20.483333333333334,United Kingdom,Northern Ireland,83,1,1,2,112,4,Hibernating,307.25,8.193333333333333
14243,2025-02-23 11:38:00,4,1139.8000000000002,60,18.99666666666667,United Kingdom,South East,5,5,5,5,555,15,Champions,1139.8000000000002,151.97333333333336
15079,2025-01-27 13:54:00,2,509.2400000000002,27,18.86074074074075,United Kingdom,London,32,3,4,3,343,10,Loyal Customers,509.2400000000002,45.26577777777779
13319,2025-02-08 10:25:00,7,2769.0399999999986,131,21.13770992366411,United Kingdom,Scotland,20,4,5,5,455,14,Champions,2769.0399999999986,236.74235114503804
17857,2025-02-15 15:43:00,3,2127.54,8,265.9425,United Kingdom,South West,13,4,5,5,455,14,Champions,2127.54,1276.5240000000001
14355,2024-12-08 12:16:00,1,174.4,11,15.854545454545455,United Kingdom,South West,82,1,1,1,111,3,Hibernating,174.4,6.341818181818183
15271,2025-01-05 10:46:00,2,364.8499999999999,40,9.121249999999998,United Kingdom,North West,54,2,4,3,243,9,About To Sleep,364.8499999999999,14.593999999999998
12872,2025-01-16 10:52:00,2,599.9699999999998,66,9.090454545454543,United Kingdom,South East,43,2,4,4,244,10,About To Sleep,599.9699999999998,14.54472727272727
17456,2024-12-08 15:23:00,1,249.85999999999999,17,14.697647058823529,United Kingdom,North West,82,1,1,2,112,4,Hibernating,249.85999999999999,5.879058823529412
18225,2025-02-06 14:33:00,2,468.82000000000005,24,19.534166666666668,United Kingdom,West Midlands,22,4,4,3,443,11,Loyal Customers,468.82000000000005,62.50933333333334
14713,2025-01-19 19:16:00,3,648.0899999999996,80,8.101124999999994,United Kingdom,East Midlands,39,3,5,4,354,12,Loyal Customers,648.0899999999996,29.164049999999975
15805,2025-02-23 12:09:00,2,924.5600000000002,47,19.671489361702132,United Kingdom,Scotland,5,5,4,4,544,13,Champions,924.5600000000002,78.68595744680853
17076,2024-12-09 10:08:00,1,151.5,7,21.642857142857142,United Kingdom,South East,81,1,1,1,111,3,Hibernating,151.5,8.657142857142857
17790,2025-02-09 19:44:00,6,516.3499999999999,35,14.75285714285714,United Kingdom,East Midlands,18,4,5,3,453,12,Loyal Customers,516.3499999999999,141.62742857142857
14082,2024-12-09 11:02:00,1,182.24999999999997,29,6.284482758620689,United Kingdom,South East,81,1,1,2,112,4,Hibernating,182.24999999999997,2.5137931034482754
17912,2025-02-01 14:25:00,5,311.01000000000005,38,8.184473684210527,United Kingdom,East of England,27,3,5,2,352,10,Promising,311.01000000000005,49.10684210526316
14256,2024-12-09 11:44:00,1,523.8599999999999,32,16.370624999999997,United Kingdom,South West,81,1,1,4,114,6,Hibernating,523.8599999999999,6.5482499999999995
18178,2025-02-02 14:08:00,2,633.95,35,18.112857142857145,United Kingdom,South East,26,4,4,4,444,12,Champions,633.95,57.96114285714287
15881,2025-01-30 16:59:00,5,501.39,29,17.289310344827587,United Kingdom,North East,29,3,5,3,353,11,Loyal Customers,501.39,103.73586206896552
